NAME	TITLE	SCORE	
LOC105379013	na	1.3925241	
PPP1R16B	na	1.3901602	
C10orf126	na	1.3897915	
ERBB2	na	1.3897005	
CELSR1	na	1.3890766	
IL1RL1	na	1.388689	
AGMO	na	1.3862032	
LOC101929959	na	1.3853519	
TRNN	na	1.3853519	
CTTNBP2	na	1.3836104	
TMPRSS4	na	1.3835192	
RNFT1-DT	na	1.3803025	
LOC105373871	na	1.3779182	
MYLK	na	1.3775021	
PLA2G5	na	1.3770072	
DACH1	na	1.3763685	
LOC107985728	na	1.3761648	
KANK3	na	1.375643	
BMX	na	1.374935	
MASP1	na	1.3746068	
PPP1R32	na	1.3739169	
RUNX1T1	na	1.3729615	
NRG3	na	1.3725582	
VTN	na	1.3723785	
SELENOO	na	1.3720847	
LOC101928465	na	1.3715291	
CDO1	na	1.3689501	
EFNB3	na	1.3673667	
XDH	na	1.3670976	
LOC100507250	na	1.3670238	
NOSTRIN_1	na	1.3667003	
DIO3OS	na	1.3663956	
C11orf65	na	1.366256	
LOC105375239	na	1.364591	
ELF5	na	1.3642329	
PROK2	na	1.3642329	
LOC112268292	na	1.3636364	
CYP4F12	na	1.3628935	
TPSB2	na	1.362818	
REM1	na	1.3627383	
CFHR4	na	1.3600372	
F13B	na	1.3593554	
LOC105371611	na	1.3568654	
UPB1	na	1.3563813	
UBXN10	na	1.3550471	
GJB2	na	1.3540316	
HS3ST3B1	na	1.3523507	
GSTO2	na	1.3515615	
LINC01122	na	1.3506798	
LINC02268	na	1.3506798	
MAG	na	1.3506798	
PURG	na	1.3506798	
ZBTB20-AS3	na	1.3506798	
DIO3	na	1.3506798	
LOC107984545	na	1.3497207	
LYPD2	na	1.3497207	
LOC104968399	na	1.3492063	
GALNT14	na	1.349081	
PCOLCE	na	1.3488041	
MOGAT1	na	1.3481948	
VWCE	na	1.347705	
CCND1	na	1.34756	
LINC02723	na	1.3471507	
UGT2B10	na	1.3471507	
CFAP74	na	1.3469383	
LINC02499	na	1.3444722	
AGXT	na	1.3443133	
SHLD2P1	na	1.343347	
HID1-AS1	na	1.3432451	
DDB2	na	1.3432188	
LOC107984830	na	1.3423346	
TRNL2	na	1.3417499	
LOC101927972	na	1.3413094	
CYP4V2	na	1.3409129	
CSDC2	na	1.3397709	
LOC107984844	na	1.339746	
FGFBP2	na	1.3396496	
BEND4	na	1.3392559	
SERPINC1	na	1.3389771	
PAMR1	na	1.3388747	
C6orf201	na	1.3385484	
TRPV1	na	1.3381562	
ACKR2	na	1.3371979	
ADRA2B	na	1.3369972	
CRISPLD1	na	1.3367494	
HPN	na	1.3363154	
MIR4500HG	na	1.3360205	
LOC643327	na	1.3333334	
GALNT16	na	1.3320553	
HAAO	na	1.3320227	
LINC01550	na	1.3300446	
TC2N	na	1.3297615	
LOC102723914	na	1.3283383	
AQP7P1	na	1.3279473	
LINC02624	na	1.3251814	
SLCO1B3	na	1.3235424	
SLC6A16	na	1.3228928	
SLFN12L	na	1.3223298	
RCAN1	na	1.3217992	
LOC105379082	na	1.3216983	
TSNAXIP1	na	1.3205506	
PLAC8	na	1.3197454	
TRPM3	na	1.3196578	
GSTM5	na	1.3196578	
ACADL	na	1.3194404	
LOC105369668	na	1.3170803	
AVPI1	na	1.3159513	
GCK	na	1.3121597	
F11-AS1	na	1.3110337	
ASGR1	na	1.310063	
ITFG1	na	1.3097389	
BDNF-AS	na	1.3096175	
UBB	na	1.3068285	
PCDH9-AS2	na	1.306656	
COX7A1	na	1.3064413	
OMD	na	1.3055851	
SLED1	na	1.3048865	
CHRDL1	na	1.3041135	
ZSWIM7	na	1.3040905	
DHTKD1	na	1.3030621	
KLRB1	na	1.3029618	
VLDLR	na	1.3028028	
AOX3P-AOX2P	na	1.2987144	
NR2F2-AS1	na	1.2983831	
CDH5	na	1.2983017	
NXF3	na	1.2954577	
PVRIG	na	1.2947042	
PDLIM5	na	1.2938213	
DACT2	na	1.2890464	
NOS1	na	1.2879353	
ERG	na	1.2878106	
TCEAL7	na	1.2874515	
KLK10	na	1.2872267	
TAL1	na	1.2863959	
BTD	na	1.2863008	
MIR99AHG	na	1.2862906	
CXorf66	na	1.282684	
LOC283856	na	1.2767825	
GNAO1	na	1.2766575	
C6	na	1.2742611	
SULT2A1	na	1.2729304	
BAAT	na	1.2722366	
SLC37A4_1	na	1.2713381	
PTH2R	na	1.2713099	
IGLV9-49	na	1.2711169	
CTXND1	na	1.2698585	
P3H2	na	1.2684503	
CALML3	na	1.2683929	
TPT1	na	1.2683743	
BMP5	na	1.26756	
WFDC1	na	1.2673851	
FYN	na	1.2673163	
ZBTB44-DT	na	1.2669	
LOC100287467	na	1.2669	
KNG1	na	1.2664957	
ZFYVE28	na	1.2657827	
MAOB	na	1.2648828	
PNPO	na	1.2641878	
CFAP69	na	1.2620593	
ALPL	na	1.2600615	
LINC02328	na	1.2565663	
LOC112268418	na	1.2549992	
DBT	na	1.2537546	
LOC283194	na	1.2530324	
PMEL	na	1.2516102	
ETFDH	na	1.2483529	
IL1RAPL2	na	1.2479355	
RBMS3	na	1.2474784	
LOC107984254	na	1.2474159	
GNPNAT1	na	1.2463098	
LOC101928334	na	1.246115	
EVPL	na	1.2451015	
AR	na	1.244837	
MYOT	na	1.2446479	
ZAP70	na	1.2433765	
SRSF5	na	1.2424616	
FLJ20021	na	1.2413701	
SPEG	na	1.2407645	
ST8SIA6	na	1.240687	
PEAR1	na	1.2398627	
FSD1	na	1.2376043	
LOC105371064	na	1.2376043	
CYP2U1-AS1	na	1.2359539	
LOC105370994	na	1.2349118	
CDHR5_1	na	1.2341764	
RNF125	na	1.2341589	
SAT2	na	1.2333686	
UPK1B	na	1.2320534	
LINC02814	na	1.23181	
CLEC4C	na	1.2302842	
GNG8	na	1.2302842	
HRH4	na	1.2302842	
IGKV1D-16	na	1.2302842	
LOC105375469	na	1.2302842	
LOC105378521	na	1.2302842	
LOC105379437	na	1.2302842	
LOC107984615	na	1.2302842	
NCKAP5-AS2	na	1.2302842	
SLCO4A1-AS1	na	1.2302842	
PSAT1	na	1.2300599	
ENG	na	1.2293106	
CCR7	na	1.2284666	
MYO16	na	1.2283641	
LOC105375840	na	1.2279241	
LOC102725159	na	1.2274643	
ARVCF	na	1.2273711	
KIF12	na	1.2265159	
ZNF662	na	1.2256732	
SC5D	na	1.225082	
SLC25A25	na	1.2242122	
NEIL1	na	1.2240185	
SLC25A5-AS1	na	1.2230641	
TRNA	na	1.2227226	
BNC1	na	1.2223195	
KCNIP1	na	1.2195829	
IGHA2	na	1.2183064	
SVEP1	na	1.2179437	
UCA1	na	1.2161335	
SLC24A4	na	1.2141122	
PTGIR	na	1.2140683	
DES	na	1.2117578	
LOC105374101	na	1.2100528	
ADGRE1	na	1.2088972	
LINC01702	na	1.2088107	
MROH8	na	1.2084602	
NNMT	na	1.2082759	
CYP1A2	na	1.2075016	
ACADVL	na	1.201731	
LINC01488	na	1.2013662	
LOC107984805	na	1.2010845	
FGFR1	na	1.2005156	
LOC105371419	na	1.1988583	
PROM2	na	1.1987244	
KCNH8	na	1.1979166	
C9	na	1.1961716	
MT1M	na	1.1958863	
RXRG	na	1.1957221	
LOC105375990	na	1.1956521	
LOC107986470	na	1.1956521	
CXCR6	na	1.1941695	
KLRF1	na	1.1935098	
LOC105378356	na	1.193177	
CALML3-AS1	na	1.1920544	
MGC12916	na	1.1907849	
LINC02640	na	1.1904762	
LOC102723708	na	1.1894069	
KDM8	na	1.1884242	
LGR5	na	1.1875405	
LOC101929420	na	1.1875278	
CTF1	na	1.1865717	
LOC107987055	na	1.1848104	
WBP1L	na	1.1838754	
ADH5	na	1.1836535	
PDE1B	na	1.1835663	
SAMD11	na	1.1835114	
ZNF415	na	1.1814942	
ADAM20	na	1.1808262	
PHYHIP	na	1.1808195	
TMBIM6	na	1.1808031	
CACNA1H	na	1.18015	
CYP2A7	na	1.178077	
LOC112268210	na	1.177016	
ZNF831	na	1.1769273	
PMP2	na	1.1764002	
VTI1B	na	1.1762401	
BMPR1B	na	1.1758513	
CES2	na	1.1754373	
FABP1	na	1.1750553	
CLRN3	na	1.1743399	
ADGRG7	na	1.1733773	
SCGB3A1	na	1.172697	
SEC24B	na	1.1726104	
LOC105372165	na	1.1702127	
LINC01235	na	1.1696132	
SPNS2	na	1.1691891	
LINC02484	na	1.1691532	
ABHD1	na	1.1691031	
DISC1FP1	na	1.1687367	
PITPNM2-AS1	na	1.1687367	
ALDH1L1	na	1.1685121	
LOC105379011	na	1.1674384	
KLRD1	na	1.1668195	
MMRN2	na	1.1662419	
MT1JP	na	1.1655225	
NTRK2	na	1.1653304	
DMAC1	na	1.1641221	
IDNK	na	1.163908	
LRRC17	na	1.1621069	
SHPK	na	1.1620011	
SLC6A19	na	1.1618251	
BEAN1	na	1.1609291	
LOC105370538	na	1.1607256	
CHSY3	na	1.1601213	
LARP1B	na	1.1593554	
KCNMA1	na	1.1579444	
ZIC1	na	1.1576035	
SLC25A27	na	1.1574337	
SMOC1	na	1.1570799	
NEGR1	na	1.1549197	
CASC2	na	1.1548774	
AKAIN1	na	1.1547005	
ARHGAP15-AS1	na	1.1547005	
CCDC89	na	1.1547005	
CYP17A1-AS1	na	1.1547005	
ERICH6	na	1.1547005	
LINC01645	na	1.1547005	
LOC101930421	na	1.1547005	
LOC105369839	na	1.1547005	
LOC105372522	na	1.1547005	
LOC107985549	na	1.1547005	
LOC107986285	na	1.1547005	
LOC107987166	na	1.1547005	
LOC441086	na	1.1547005	
LRIT3	na	1.1547005	
MIR3659HG	na	1.1547005	
NCOA7-AS1	na	1.1547005	
OR52N4	na	1.1547005	
OR5AN1	na	1.1547005	
SRMS	na	1.1547005	
KCNJ2-AS1	na	1.1547005	
LOC105374764	na	1.1547005	
LOC105375588	na	1.1547005	
LOC112268096	na	1.1547005	
SLC7A4	na	1.1547005	
ADH7	na	1.1547005	
LOC105372614	na	1.1547005	
CPEB3	na	1.1546094	
RPL21P44	na	1.154366	
ST6GALNAC1	na	1.1523193	
LOC107985783	na	1.151659	
CEACAM6	na	1.151382	
CH25H	na	1.1497746	
FAM189A2	na	1.1495818	
LOC107985090	na	1.1494082	
LINC01931	na	1.1484839	
GC	na	1.1479977	
ACER1	na	1.1479701	
LOC102723407	na	1.1476452	
LINC02362	na	1.1474189	
PTPRN2	na	1.1472504	
ENTPD8	na	1.1468533	
LOC107987138	na	1.1468366	
C14orf28	na	1.1451956	
LINP1	na	1.1427866	
SLC9A3R2	na	1.1427863	
LOC105370302	na	1.1423978	
TLCD4	na	1.1423936	
F12	na	1.1419476	
TCN1	na	1.1416571	
APOB	na	1.1403322	
LOC102724603	na	1.1402153	
LOC101928858	na	1.1401418	
CYP26A1	na	1.139602	
MT1DP	na	1.1394298	
LOC101927509	na	1.1376337	
GTSCR1	na	1.1376206	
TMEM178A	na	1.1373999	
BDH1	na	1.1367393	
UBBP4	na	1.1358674	
IER2	na	1.1326544	
CRISP3	na	1.1323475	
FBLN5	na	1.1319064	
LOC105369212	na	1.1313996	
AADAT	na	1.1297082	
EPHX2	na	1.1293554	
SLC43A1	na	1.1283959	
BEAN1-AS1	na	1.1282368	
COL6A6	na	1.1276191	
RGN	na	1.1275125	
TRIM58	na	1.1272076	
MEG3	na	1.1264616	
ZC3H13	na	1.1263561	
KANK4	na	1.1262697	
MYL3	na	1.1244704	
RSPH4A	na	1.1241003	
ZNF688	na	1.1236365	
EMILIN1	na	1.1227819	
AURKC	na	1.1211218	
ACKR1	na	1.1203723	
PTGDR	na	1.118185	
P2RX3	na	1.1177331	
MREG	na	1.1172315	
LINC00324	na	1.1151805	
LINC02593	na	1.1149373	
C16orf70	na	1.1149364	
KLF12	na	1.1144434	
CDC37L1	na	1.1133776	
HS1BP3-IT1	na	1.1127952	
LOC105375518	na	1.1127537	
ZFP36	na	1.1125998	
LOC105373682	na	1.1116742	
LOC105373215	na	1.1114249	
SDSL	na	1.1111504	
SYT10	na	1.1111112	
LOC105369511	na	1.1110647	
ZNF334	na	1.1107334	
LOC112268064	na	1.1099701	
GAS1RR	na	1.1085374	
LOC107984733	na	1.1085374	
OR51B5	na	1.1085374	
LOC105373730	na	1.1079547	
SEMA6D	na	1.1070393	
ACAT1	na	1.1063266	
TKFC	na	1.1062602	
SLC38A11	na	1.1054773	
IL23A	na	1.1039513	
LOC105376105	na	1.103892	
PI16	na	1.1034875	
SLC25A34	na	1.1027377	
LINC00671	na	1.1023968	
CTH	na	1.102377	
IGKV2D-29	na	1.1020553	
MIR100HG	na	1.0997324	
SRD5A1P1	na	1.0989922	
SLC20A2	na	1.0986998	
LOC107985858	na	1.098207	
LOC105374024	na	1.0980762	
LOC105377374	na	1.0980762	
NPTXR	na	1.0966117	
TRNS2	na	1.0965234	
KCNJ8	na	1.0960265	
LINC01871	na	1.0951927	
SLA2	na	1.0950575	
ACSM5	na	1.0938778	
DLEC1	na	1.0935942	
CCDC3	na	1.0921857	
LOC105370826	na	1.091571	
LOC102724265	na	1.0910895	
PINLYP	na	1.0889398	
HSPB6	na	1.0879236	
CES5A	na	1.0877587	
LOC102723342	na	1.0873384	
AGR3	na	1.087155	
AKR1C8P	na	1.0867014	
LOC105378138	na	1.0863516	
SLC5A1	na	1.0863055	
IYD	na	1.0858809	
HBB	na	1.0856793	
CD244	na	1.084717	
POR	na	1.0841444	
TRNY	na	1.0837969	
EFCC1	na	1.0836347	
SCML4	na	1.0831631	
LINC02880	na	1.0829037	
LOC105374807	na	1.0829037	
LOC105379170	na	1.0829037	
LOC107984749	na	1.0829037	
PRO1804	na	1.0829037	
LOC728989	na	1.0829037	
LOC107984903	na	1.082731	
RBM43	na	1.0825453	
TNKS2-AS1	na	1.0825318	
PROS1	na	1.0824703	
PUS10	na	1.0823684	
HBA1	na	1.0822307	
ARMH1	na	1.0821856	
LOC105375336	na	1.0817227	
LRRC3-DT	na	1.081666	
LINC01714	na	1.0816435	
SEZ6L	na	1.0815899	
GABRP	na	1.0810584	
RPH3AL	na	1.0805291	
ANKRD20A5P	na	1.0804424	
RTN4RL1	na	1.0802727	
DGCR6L	na	1.0793153	
F8	na	1.0791236	
MFSD2A	na	1.07897	
ANKRD24	na	1.0788473	
ITGAD	na	1.0783012	
MAP1LC3A	na	1.0782738	
MYOM2_1	na	1.0773673	
CD226	na	1.0770645	
LOC107984031	na	1.0769231	
LOC101927609	na	1.0762522	
MYO10	na	1.0762383	
PCP4L1	na	1.0760398	
HINT2	na	1.0755372	
FMO2	na	1.0754306	
LOC107986736	na	1.0738358	
MYCT1	na	1.0731853	
GABRB3	na	1.0723075	
CCDC13	na	1.0714473	
KCNMB4	na	1.0707334	
MRC1	na	1.0698057	
GPLD1	na	1.0695616	
ACOT1	na	1.0686691	
SYNPO2	na	1.06734	
SLC16A4	na	1.067318	
AKAP3	na	1.0656171	
HIGD1C	na	1.065557	
MEIS3P1	na	1.0654639	
ANGPTL1	na	1.0648307	
LOC105376825	na	1.064783	
FCRL3	na	1.0627259	
BPIFB1	na	1.0626706	
LOC105375196	na	1.0626706	
MT1B	na	1.0626706	
HDC	na	1.0625	
EPHB1	na	1.0620826	
GPR153	na	1.0619953	
OGDHL	na	1.0610341	
LOC105376591	na	1.0602378	
SERPINF1	na	1.0597036	
PXMP2	na	1.059634	
B3GALT2	na	1.0592765	
PBX1	na	1.0588815	
PNPLA4	na	1.0587431	
LOC102724532	na	1.0575023	
IL26	na	1.0566243	
LOC102723345	na	1.0566243	
LOC105373027	na	1.0566243	
LOC105376126	na	1.0566243	
LOC105379169	na	1.0566243	
LOC107984898	na	1.0566243	
LOC107986094	na	1.0566243	
LOC107986868	na	1.0566243	
PF4	na	1.0566243	
LOC107986326	na	1.0566243	
LOC105369392	na	1.0564268	
RNF207-AS1	na	1.0550505	
PROZ	na	1.0549666	
LOC105370921	na	1.05488	
CYP2U1	na	1.0543611	
LINC01639	na	1.0542032	
LOC105369164	na	1.0542032	
PWAR1	na	1.0542032	
CDC14C	na	1.0526316	
SAMD3	na	1.0525197	
LOC107984218	na	1.051543	
GRIK3	na	1.0510961	
SLC4A10	na	1.0489788	
LEAP2	na	1.0487242	
ZGPAT	na	1.0486908	
GPD1	na	1.0486002	
LINC01018	na	1.0484109	
LINC01430	na	1.0479653	
LOC105375170	na	1.0478249	
STON2	na	1.0477824	
LOC105372945	na	1.0475003	
CYP2A6	na	1.047382	
CAMK2B	na	1.0473514	
RUNDC3B	na	1.047325	
ERN2	na	1.0453669	
PALMD	na	1.0439513	
NATD1	na	1.042471	
HIGD1A	na	1.0402884	
SLC38A3	na	1.040195	
SMPD3	na	1.0400409	
DNAJC19	na	1.0397751	
KLHL14	na	1.0392305	
LINC01182	na	1.0392305	
ROCR	na	1.0392305	
LOC105370997	na	1.0383012	
APLNR	na	1.0373628	
HBA2	na	1.0372281	
LRRC29	na	1.0371883	
ABHD18	na	1.0369319	
C2orf73	na	1.0351695	
C9orf129	na	1.0351695	
CBLN2	na	1.0351695	
LINC00707	na	1.0351695	
LOC102724491	na	1.0351695	
SFTA2_2	na	1.0351695	
SLC1A2-AS1	na	1.0351695	
SMTNL2	na	1.0351695	
LOC107985869	na	1.0346544	
PCAT18	na	1.0346544	
LOC105375846	na	1.0342005	
DCDC1	na	1.0338563	
TERB2	na	1.0338048	
MRPL40	na	1.0336951	
SULT1A2	na	1.0328745	
SCNN1A	na	1.0328737	
CSRNP1	na	1.0325484	
GRTP1-AS1	na	1.0320563	
VXN	na	1.0319345	
IPCEF1	na	1.0318115	
COLEC11	na	1.0313224	
SNORA12	na	1.0307324	
ELN-AS1	na	1.0305711	
IL27	na	1.0305196	
CCL19	na	1.0298077	
GASK1A	na	1.028841	
ERLIN1	na	1.0287687	
SOX2-OT	na	1.0285732	
KCNJ10	na	1.0279487	
ACADS	na	1.026362	
LOC105372049	na	1.0263408	
AHSG	na	1.0255283	
LOC101928882	na	1.0249672	
SPAG7	na	1.0242006	
PCA3	na	1.0240496	
VGLL1	na	1.0240496	
GNA14	na	1.0237658	
NRXN1	na	1.0233581	
LINC02277	na	1.0226445	
LOC101928731	na	1.0226445	
LOC107986584	na	1.0226445	
ACKR4	na	1.0225637	
DNM3OS	na	1.0223663	
SLC47A1	na	1.0215256	
BEND5	na	1.0212866	
GAS6-AS1	na	1.0192448	
CCDC88C	na	1.019124	
AZGP1P1	na	1.0190734	
ARG1	na	1.0185106	
SLC6A20	na	1.0175415	
BTNL9	na	1.017177	
FAM9B	na	1.0169805	
ST6GAL2	na	1.0169758	
GSTO1	na	1.0149738	
TP53TG1	na	1.0148304	
TBX21	na	1.0144182	
LOC107985182	na	1.0140302	
TRNH	na	1.0134279	
PCYOX1	na	1.0132977	
MAL	na	1.0129443	
B4GALT1-AS1	na	1.0125513	
LOC105370174	na	1.0120147	
DSCAM	na	1.0117873	
SLC27A2	na	1.0112823	
PZP	na	1.0110649	
SOCS2	na	1.010709	
LOC100130207	na	1.010363	
LOC107984699	na	1.010363	
KLK11	na	1.0093951	
PLA2G12B	na	1.0078807	
MST1	na	1.0077544	
GTF2IRD2	na	1.0071067	
IGFBP2	na	1.0067648	
THYN1	na	1.0066556	
DHFR2	na	1.006386	
ZBTB20	na	1.0056357	
PRR5	na	1.005527	
RPS6KA2	na	1.0054015	
ADARB2	na	1.00531	
LOC105369571	na	1.0045865	
TCTEX1D1	na	1.0039989	
LSAMP	na	1.0039246	
KIF26A	na	1.0037602	
LOC107984372	na	1.0028771	
PTPN13	na	1.0027491	
LOC105376455	na	1.0024954	
TBCK	na	1.0024829	
FOXF1	na	1.0009854	
ETFBKMT	na	1.0008862	
CCS	na	1.0003386	
P2RY13	na	1.0002792	
LINC02734	na	1.0	
LOC105377700	na	1.0	
LOC105377882	na	1.0	
KCNK6	na	0.9999525	
PAIP2B	na	0.9998193	
XCR1	na	0.9997824	
TMEM53	na	0.9994579	
SIK1B	na	0.99888957	
TMEM125	na	0.99847615	
PIGV	na	0.99797624	
ETHE1	na	0.997634	
GZMK	na	0.99608564	
LOC105372485	na	0.99581	
MFAP4	na	0.99490875	
PSD4	na	0.99472606	
LYRM9	na	0.9946331	
LOC107984011	na	0.99419916	
CSAD	na	0.99418646	
MT1HL1	na	0.993217	
RNF212	na	0.99313456	
URAHP	na	0.9928635	
HP	na	0.9925916	
NTS	na	0.992358	
IGF1R	na	0.9922297	
PAOX	na	0.9919294	
SPHK2	na	0.9890431	
ARPP21	na	0.9886135	
LSR	na	0.98838335	
TSC22D3	na	0.98836213	
OTC	na	0.9880975	
LOC107984374	na	0.98781806	
AMN	na	0.98709214	
ABHD6	na	0.98691905	
PTGIS	na	0.98616934	
LINC01814	na	0.9861121	
HCN1	na	0.98604405	
AOX1	na	0.98594785	
FASLG	na	0.9855197	
CLDN5	na	0.9846617	
FOXO1	na	0.98424965	
LOC102724146	na	0.98422736	
LOC107987281	na	0.98422736	
BMP3	na	0.98422736	
DCAF12L1	na	0.98422736	
GABRA4	na	0.98422736	
LINC02044	na	0.98422736	
LOC100128006	na	0.98422736	
LOC101927552	na	0.98422736	
LOC101929579	na	0.98422736	
LOC105371253	na	0.98422736	
LOC105372613	na	0.98422736	
LOC105372618	na	0.98422736	
LOC105375128	na	0.98422736	
LOC105377039	na	0.98422736	
LOC105379117	na	0.98422736	
LOC105379231	na	0.98422736	
LOC105379301	na	0.98422736	
LOC107985406	na	0.98422736	
LOC107985976	na	0.98422736	
LOC107986091	na	0.98422736	
LOC107986659	na	0.98422736	
ODAPH	na	0.98422736	
SNORA2B	na	0.98422736	
TRR-CCG2-1	na	0.98422736	
LRRC4	na	0.9839766	
CLTRN	na	0.98180395	
LOC102724584	na	0.9817454	
PPP1R26-AS1	na	0.9813084	
RAG1	na	0.98104286	
SOCS2-AS1	na	0.98068464	
RPGRIP1	na	0.98026556	
CYS1	na	0.9785295	
ADAP1	na	0.9783541	
MYL4	na	0.9781781	
PDZRN3	na	0.9776965	
CTC1	na	0.97729343	
COL14A1	na	0.97666156	
RARA-AS1	na	0.97621447	
CALN1	na	0.9740157	
PLPP3	na	0.97381026	
KLRK1	na	0.972742	
THRSP	na	0.9721572	
ZNF648	na	0.9718931	
APOL1	na	0.9717813	
NR2F2	na	0.9716809	
LCK	na	0.97098595	
IGLV10-54	na	0.97068256	
PLCXD3	na	0.9704645	
MBL1P	na	0.9702341	
CD1D	na	0.9701276	
GFRA3	na	0.9696306	
LOC102723686	na	0.9696306	
LOC112268051	na	0.9696306	
AMPH	na	0.96926767	
NUDT10	na	0.9681429	
KCNA6	na	0.9673052	
MSRA_1	na	0.9667109	
TFPI	na	0.9666575	
CCDC28A	na	0.96624184	
CPZ	na	0.96604264	
ZMAT1	na	0.96576774	
SCRN2	na	0.965693	
LOC100996549	na	0.9655493	
C10orf71	na	0.9647713	
COL18A1-AS2	na	0.9647713	
LOC101928961	na	0.9647713	
LOC107984537	na	0.9647713	
SLC22A24	na	0.9647713	
IL24	na	0.9647713	
LINC02371	na	0.9647713	
LOC105374902	na	0.9647713	
LOC105375347	na	0.9647713	
LOC105379086	na	0.9647713	
LOC107984010	na	0.9647713	
LOC107985435	na	0.9647713	
LOC107986833	na	0.9647713	
LOC112268047	na	0.9647713	
LOC112268144	na	0.9647713	
MYH7	na	0.9647713	
PCDH10	na	0.9647713	
SYNPR-AS1	na	0.9647713	
TRBV7-6	na	0.9647713	
SLC5A12	na	0.9645638	
DMD	na	0.9636733	
CXCL2	na	0.9633282	
PLGLB1	na	0.9630718	
STARD5	na	0.9627472	
IGKV3D-15	na	0.9622505	
KLRK1-AS1	na	0.9622505	
LOC107984616	na	0.9622505	
TRAV3	na	0.9622505	
CPAMD8	na	0.9622505	
APOA5	na	0.9617156	
LOC105370035	na	0.96160096	
SMIM5	na	0.96153843	
SS18L1	na	0.9609158	
PCAT19	na	0.96070695	
AKR1C6P	na	0.9597183	
VSTM4	na	0.9594714	
CMA1	na	0.9585534	
PRKAR2B	na	0.95823187	
HIBADH	na	0.9581163	
ARSL	na	0.9570257	
TIMP4	na	0.9562486	
SLC17A2	na	0.95594674	
LOC105370854	na	0.95593023	
LINC02456	na	0.95498866	
XAGE3	na	0.95496297	
KLHDC1	na	0.95443064	
MIA2	na	0.9541809	
GNG11	na	0.9541668	
MMP15	na	0.9540693	
LOC105374800	na	0.9532492	
CLYBL	na	0.9517797	
ADAMTS15	na	0.9516314	
TIE1	na	0.9514783	
LINC02446	na	0.9514455	
LOC107987054	na	0.9508048	
LEPR	na	0.95035905	
ANTXRLP1	na	0.950175	
BPI	na	0.950175	
LINC02751	na	0.950175	
LOC101927237	na	0.950175	
LOC105369313	na	0.950175	
LOC105369828	na	0.950175	
LOC105370614	na	0.950175	
LOC105375244	na	0.950175	
LOC105375586	na	0.950175	
LOC107984440	na	0.950175	
WSCD2	na	0.950175	
HSCB	na	0.94974875	
RIPOR3	na	0.94804114	
TGFA	na	0.94761235	
LOC105378032	na	0.94555724	
TMEM204	na	0.9451376	
LOC105378469	na	0.94437057	
STAG3	na	0.9425177	
FBXO8	na	0.94149673	
DHRS2	na	0.9414131	
CHP1	na	0.9410754	
RPS29	na	0.9408787	
UGT1A3	na	0.9395657	
IL18RAP	na	0.9391724	
LOC101927190	na	0.9386911	
HAO2	na	0.93854433	
LOC107985980	na	0.9381942	
TMEM255B	na	0.9380841	
MAP2K3	na	0.9380578	
LOC102724562	na	0.9375477	
MYO7A	na	0.93753505	
IGHV1-69D	na	0.9375	
SNED1	na	0.93746203	
PRKAG3	na	0.93690526	
SIGLEC11	na	0.93582845	
LOC105373134	na	0.93559235	
CCDC146	na	0.93406326	
NKAPL	na	0.93354094	
ITIH3	na	0.9332823	
LOC112268151	na	0.93213797	
MPND	na	0.932133	
LINC02453	na	0.9314296	
ECHDC2	na	0.93062246	
LOC100130345	na	0.92983675	
MATN4	na	0.92983675	
SDK1	na	0.9297859	
LOC102724687	na	0.9291908	
WDR17	na	0.9287339	
SAMD4A	na	0.9281656	
KLHL2	na	0.92815083	
CNKSR1	na	0.9278907	
TMEM254-AS1	na	0.9276182	
CLEC4GP1	na	0.9269655	
LOC105371371	na	0.9269655	
TCP11	na	0.9269655	
GSTA7P	na	0.92564964	
CCDC28A-AS1	na	0.92545444	
TNFAIP8L1	na	0.9253257	
IGLV2-18	na	0.9253056	
ACOX1	na	0.92524207	
CADPS	na	0.92505	
IGFBP4	na	0.9250361	
LINC00092	na	0.92428523	
LOC105370567	na	0.9240585	
RAB36	na	0.9236569	
ADRB2	na	0.9235212	
SDS	na	0.92283964	
ATP13A4	na	0.9227899	
CDHR1	na	0.9224861	
AP4S1	na	0.9223596	
ACSM2B	na	0.9209259	
ALDH7A1	na	0.920423	
TECTB	na	0.920302	
LOC107986633	na	0.91990036	
SLC22A11	na	0.91944104	
MEI4	na	0.9194094	
LRRN1	na	0.91928804	
MORN4	na	0.91837627	
KCNE1	na	0.91766673	
LOC105376754	na	0.91766673	
PJVK	na	0.91709626	
TAFA5	na	0.9166959	
LOC102723340	na	0.91635925	
SCRG1	na	0.9154888	
LOC105373218	na	0.9154888	
SYNE1	na	0.91446245	
GSTM2	na	0.9136026	
LOC102724770	na	0.91206175	
TMEM269	na	0.9114973	
PLPP4	na	0.91103834	
LOC107986962	na	0.9104976	
AGXT2	na	0.91034544	
TNFSF14	na	0.9097561	
ADAMTS18	na	0.90909094	
FLJ20712	na	0.90909094	
LOC100128593	na	0.90909094	
LOC105371348	na	0.90909094	
LOC105374510	na	0.90909094	
LOC107986990	na	0.90909094	
LOC107987083	na	0.90909094	
LOC105376095	na	0.90894556	
PECR	na	0.90844905	
ZNF423	na	0.90827984	
DCXR-DT	na	0.9079345	
KLF3-AS1	na	0.90787643	
HSF5	na	0.9072647	
HR	na	0.9072647	
CCDC188	na	0.90532255	
LRRC43	na	0.90532255	
